ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Gender,Group,Handedness,HomeCountry,NativeLanguage,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,BottomGender,Bottomprofession,ComprehensionQuestion.RESP,ComprehensionQuestion.RT,GenderCondition,HierarchyCondition,HighPosition,ItemNo,list1,list10,list11,list12,list13,list14,list15,list16,list17,list18,list19,list2,list20,list21,list22,list23,list24,list25,list26,list27,list28,list29,list3,list30,list31,list32,list4,list5,list6,list7,list8,list9,LowPosition,MainConditionTable,MainExperimentBlock1,MainExperimentBlock1.Cycle,MainExperimentBlock1.Sample,MainExperimentBlock2,MainExperimentBlock2.Cycle,MainExperimentBlock2.Sample,MainList,MainQuestion.RESP,MainQuestion.RT,MainQuestion.RTTime,MainScreen.RESP,MainScreen.RT,MainScreen.RTTime,PairName,PracticeDisplayTime,PracticeHigh,PracticeLow,PracticeQuestion,PracticeRun,PracticeRun.Cycle,PracticeRun.Sample,PracticeText.RESP,PracticeText.RT,Procedure,Question,QuestionDisplayTime,Running,TopGender,TopProfession
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,11,female,cook,,,MaleTop,BottomPower,cook,30,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,kitchen porter,3,1,1,5,,,,30,{DOWNARROW},1305,915541,{DOWNARROW},1790,913728,cook:porter,,,,,,,,,,MainProcedure,Was the female at the top or bottom?,15000,MainExperimentBlock1,male,kitchen porter
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,12,male,landowner,,,FemaleTop,BottomPower,landowner,32,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,labourer,1,1,1,6,,,,32,,0,0,{DOWNARROW},1353,917670,landowner:labourer,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,labourer
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,13,female,child,,,MaleTop,TopPower,parent,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,child,1,1,1,7,,,,5,,0,0,{UPARROW},1315,920262,parent:child,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,parent
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,14,male,officer,,,FemaleTop,BottomPower,officer,24,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,cadet,1,1,1,8,,,,24,,0,0,{UPARROW},1187,922732,officer:cadet,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,cadet
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,15,male,restaurant owner,,,FemaleTop,BottomPower,restaurant owner,28,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,waiter,1,1,1,9,,,,28,,0,0,{DOWNARROW},1113,925122,restaurant_owner:waiter,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,waiter
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,16,female,soldier,,,MaleTop,TopPower,colonel,14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,soldier,1,1,1,10,,,,14,,0,0,{DOWNARROW},1126,927533,colonel:soldier,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,colonel
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,17,male,child,,,FemaleTop,TopPower,parent,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,child,1,1,1,11,,,,5,,0,0,{UPARROW},1081,929902,parent:child,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,parent
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,18,male,mechanic,,,FemaleTop,TopPower,engineer,25,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,mechanic,1,1,1,12,,,,25,,0,0,{UPARROW},1322,932507,engineer:mechanic,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,engineer
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,19,female,referee,,,MaleTop,BottomPower,referee,12,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,footballer,1,1,1,13,,,,12,,0,0,{DOWNARROW},1083,934865,referee:footballer,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,footballer
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,20,male,student,,,FemaleTop,TopPower,professor,16,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,student,1,1,1,14,,,,16,,0,0,{UPARROW},1455,937602,professor:student,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,professor
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,21,female,builder,,,MaleTop,TopPower,architect,21,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,builder,1,1,1,15,,,,21,,0,0,{UPARROW},921,939798,architector:builder,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,architect
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,22,male,architect,,,FemaleTop,BottomPower,architect,21,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,builder,1,1,1,16,,,,21,,0,0,{UPARROW},1174,942249,architector:builder,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,builder
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,23,female,chef,,,MaleTop,BottomPower,chef,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,cook,2,1,1,17,,,,4,{UPARROW},1519,946690,{DOWNARROW},1137,944660,chef:cook,,,,,,,,,,MainProcedure,Was the male at the top or bottom?,15000,MainExperimentBlock1,male,pot washer
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,24,male,employer,,,FemaleTop,BottomPower,employer,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,employee,1,1,1,18,,,,10,,0,0,{DOWNARROW},2825,950277,employer:employee,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,employee
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,25,female,dancer,,,MaleTop,TopPower,dance instructor,20,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,dancer,1,1,1,19,,,,20,,0,0,{UPARROW},1678,953242,dance_instructor:dancer,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,dance instructor
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,26,male,sailor,,,FemaleTop,TopPower,captain,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,sailor,1,1,1,20,,,,3,,0,0,{UPARROW},1281,955809,captain:sailor,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,captain
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,27,male,veterinary assistant,,,FemaleTop,TopPower,vet,19,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,veterinary assistant,2,1,1,21,,,,19,{DOWNARROW},963,959587,{UPARROW},1014,958106,vet:assistant,,,,,,,,,,MainProcedure,Was the male at the top or bottom?,15000,MainExperimentBlock1,female,vet
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,28,female,musician,,,MaleTop,TopPower,conductor,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,musician,1,1,1,22,,,,7,,0,0,{UPARROW},1517,961873,conductor:musician,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,conductor
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,29,male,publisher,,,FemaleTop,BottomPower,publisher,26,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,proofreader,1,1,1,23,,,,26,,0,0,{DOWNARROW},2003,965156,publisher:proofreader,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,proofreader
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,30,female,engineer,,,MaleTop,BottomPower,engineer,25,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,mechanic,1,1,1,24,,,,25,,0,0,{DOWNARROW},1266,967699,engineer:mechanic,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,mechanic
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,31,female,pupil,,,MaleTop,TopPower,teacher,17,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,pupil,1,1,1,25,,,,17,,0,0,{UPARROW},948,969928,teacher:pupil,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,teacher
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,32,male,pupil,,,FemaleTop,TopPower,teacher,17,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,pupil,1,1,1,26,,,,17,,0,0,{UPARROW},817,972028,teacher:pupil,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,teacher
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,33,male,deputy,,,FemaleTop,TopPower,general,22,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,deputy,2,1,1,27,,,,22,{DOWNARROW},878,976019,{DOWNARROW},1324,974633,general:deputy,,,,,,,,,,MainProcedure,Was the male at the top or bottom?,15000,MainExperimentBlock1,female,general
professions_englishA,15,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338417</Frequency><Timestamp dt:dt=""r8"">29722408061</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-10T13:20:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishA-015-19,60.061,1.0.0.134,female,1,right,England,English,-341915613,Standard,2.0.10.353,2.0.10.353,02/10/2017,10/02/2017 13:20,13:20:06,2.0.10.248,34,male,general,,,FemaleTop,BottomPower,general,22,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,deputy,3,1,1,28,,,,22,{UPARROW},1771,979925,{UPARROW},850,977639,general:deputy,,,,,,,,,,MainProcedure,Was the female at the top or bottom?,15000,MainExperimentBlock1,female,deputy
